order_line_id,order_id,order_date_id,store_loc_id,fc_loc_id,product_id,qty_ordered,qty_allocated,is_stockout
7954,ORD-012515,20260307,26,5,384,201,177,1
7955,ORD-009258,20250516,35,4,129,21,13,1
7956,ORD-010486,20251015,41,4,495,116,116,0
7957,ORD-002763,20250502,41,4,164,27,13,1
7958,ORD-000717,20240128,41,1,187,38,38,0
7959,ORD-010963,20240903,39,5,262,56,15,1
7960,ORD-000001,20240101,27,2,234,35,25,1
7961,ORD-014177,20261208,53,4,323,132,132,0
7962,ORD-010743,20241112,9,2,6,15,13,1
7963,ORD-008887,20240508,54,4,293,427,85,1
7964,ORD-003360,20260815,30,4,86,4,4,0
7965,ORD-001133,20251214,50,1,500,346,346,0
7966,ORD-000975,20260701,6,2,233,47,42,1
7967,ORD-002731,20250923,15,5,210,14,14,0
7968,ORD-012598,20250501,25,5,86,13,13,0
7969,ORD-009546,20260925,47,3,316,215,215,0
7970,ORD-001450,20240418,45,2,395,446,446,0
7971,ORD-003929,20260106,29,5,259,228,228,0
7972,ORD-002434,20261121,47,2,135,26,26,0
7973,ORD-010611,20261122,44,1,455,272,13,1
7974,ORD-005737,20251019,41,4,188,14,10,1
7975,ORD-002451,20260418,11,3,369,349,349,0
7976,ORD-012420,20240426,49,5,153,5,5,0
7977,ORD-009279,20251102,46,2,334,71,65,1
7978,ORD-010079,20240715,23,3,436,184,184,0
7979,ORD-001326,20240525,41,5,491,111,111,0
7980,ORD-002650,20261117,23,3,401,314,314,0
7981,ORD-012103,20260917,23,5,132,3,3,0
7982,ORD-009443,20241222,32,2,283,449,449,0
7983,ORD-006519,20251210,53,5,431,61,61,0
7984,ORD-008082,20250114,7,1,286,376,376,0
7985,ORD-005825,20260724,7,1,292,304,304,0
7986,ORD-003446,20251021,34,3,352,125,125,0
7987,ORD-010108,20240920,27,3,420,407,407,0
7988,ORD-014308,20260513,38,1,360,402,402,0
7989,ORD-006953,20240128,6,1,174,45,45,0
7990,ORD-001823,20240918,55,2,195,10,10,0
7991,ORD-003068,20250823,45,3,402,297,297,0
7992,ORD-000077,20241004,28,1,293,404,333,1
7993,ORD-007348,20241011,25,3,400,267,184,1
7994,ORD-013252,20260826,50,4,460,131,131,0
7995,ORD-008728,20260908,37,3,235,25,25,0
7996,ORD-014712,20240421,49,5,109,22,22,0
7997,ORD-010967,20240301,45,1,440,451,451,0
7998,ORD-000606,20260505,21,3,329,285,285,0
7999,ORD-012621,20240613,38,1,420,185,185,0
8000,ORD-002206,20240403,49,2,81,7,6,1
8001,ORD-014221,20260903,28,4,128,14,14,0
8002,ORD-013536,20260605,41,2,477,306,306,0
8003,ORD-006196,20251205,34,3,373,232,232,0
8004,ORD-005438,20261108,32,5,166,25,25,0
8005,ORD-005900,20240220,52,4,391,246,246,0
8006,ORD-008208,20260903,39,2,337,255,255,0
8007,ORD-008359,20260826,13,2,24,2,1,1
8008,ORD-005773,20250618,31,3,175,16,16,0
8009,ORD-007287,20261109,28,2,300,185,185,0
8010,ORD-008335,20250809,24,4,4,10,10,0
8011,ORD-011296,20250929,29,1,169,43,43,0
8012,ORD-003474,20250205,36,1,219,39,39,0
8013,ORD-010630,20240804,10,5,54,19,19,0
8014,ORD-001977,20250209,40,4,439,497,497,0
8015,ORD-010107,20251214,26,5,144,11,8,1
8016,ORD-001691,20250126,21,2,148,5,5,0
8017,ORD-010069,20260731,35,1,42,17,3,1
8018,ORD-011696,20260211,34,4,151,13,13,0
8019,ORD-013596,20250624,40,5,498,51,51,0
8020,ORD-008516,20251110,44,2,225,7,7,0
8021,ORD-003660,20260501,42,3,241,17,17,0
8022,ORD-003367,20250918,55,4,200,45,45,0
8023,ORD-008737,20250310,51,5,214,6,6,0
8024,ORD-012081,20240704,50,5,341,296,296,0
8025,ORD-006277,20250920,52,3,269,395,149,1
8026,ORD-003098,20240615,45,4,325,212,17,1
8027,ORD-014831,20260704,42,1,328,453,164,1
8028,ORD-003174,20240512,14,4,11,12,12,0
8029,ORD-013860,20260930,25,1,72,18,18,0
8030,ORD-004948,20251119,45,3,276,440,440,0
8031,ORD-007239,20260517,42,3,192,37,37,0
8032,ORD-001542,20241215,32,5,47,8,3,1
8033,ORD-007390,20250305,12,5,356,403,403,0
8034,ORD-009528,20250920,12,2,378,170,170,0
8035,ORD-004288,20251102,43,2,104,12,12,0
8036,ORD-011355,20261123,9,2,148,23,23,0
8037,ORD-008192,20240607,12,4,92,15,15,0
8038,ORD-003403,20251112,12,3,306,114,114,0
8039,ORD-006745,20250215,14,4,359,78,12,1
8040,ORD-007614,20250609,46,1,67,17,17,0
8041,ORD-000729,20260217,6,4,199,15,15,0
8042,ORD-004486,20250301,19,3,349,262,192,1
8043,ORD-003409,20250518,52,3,204,18,12,1
8044,ORD-010459,20250102,43,5,340,303,87,1
8045,ORD-005420,20241104,12,3,370,419,419,0
8046,ORD-004408,20250411,28,1,244,9,9,0
8047,ORD-010954,20260219,38,3,23,9,9,0
8048,ORD-013014,20250930,40,3,87,13,12,1
8049,ORD-002322,20250518,27,3,336,290,86,1
8050,ORD-004203,20240313,26,3,412,466,466,0
8051,ORD-000745,20260410,10,1,116,40,17,1
8052,ORD-005990,20261223,44,2,243,24,24,0
8053,ORD-002706,20250206,23,1,260,301,191,1
8054,ORD-006863,20250406,20,3,188,23,23,0
8055,ORD-008342,20260129,43,5,33,17,17,0
8056,ORD-009119,20250617,19,5,289,448,448,0
8057,ORD-008682,20260308,43,5,22,2,2,0
8058,ORD-011741,20260106,37,2,423,492,492,0
8059,ORD-014868,20261210,6,4,320,426,426,0
8060,ORD-006653,20260306,6,5,345,197,64,1
8061,ORD-007471,20260128,7,1,233,21,13,1
8062,ORD-011132,20260313,28,3,265,354,354,0
8063,ORD-010385,20240320,47,4,166,35,35,0
8064,ORD-014214,20261014,53,2,84,7,1,1
8065,ORD-000691,20250531,21,1,32,13,13,0
8066,ORD-001050,20240803,8,4,437,338,338,0
8067,ORD-013858,20240725,53,2,196,49,49,0
8068,ORD-009695,20240609,54,1,433,204,204,0
8069,ORD-002409,20240411,15,5,204,7,1,1
8070,ORD-003544,20241119,41,4,348,488,488,0
8071,ORD-012457,20240904,23,1,367,444,147,1
8072,ORD-005405,20250902,14,2,134,48,48,0
8073,ORD-002799,20250811,21,1,77,8,8,0
8074,ORD-012682,20240424,6,1,50,7,4,1
8075,ORD-009890,20241216,40,2,136,43,43,0
8076,ORD-001006,20260927,42,1,366,169,169,0
8077,ORD-012435,20241127,44,3,499,244,240,1
8078,ORD-007942,20260421,17,5,144,48,48,0
8079,ORD-004503,20260415,53,4,410,242,242,0
8080,ORD-014740,20260719,35,5,479,235,235,0
8081,ORD-001133,20250717,6,5,97,1,1,0
8082,ORD-000652,20240420,31,2,459,171,171,0
8083,ORD-002112,20260920,18,1,370,221,221,0
8084,ORD-013755,20241201,32,1,251,431,431,0
8085,ORD-012792,20250209,33,2,301,124,124,0
8086,ORD-013299,20260821,51,4,443,282,93,1
8087,ORD-011325,20250907,18,5,80,3,3,0
8088,ORD-002723,20241123,16,2,83,17,17,0
8089,ORD-003225,20261205,52,1,101,33,33,0
8090,ORD-005332,20241227,52,2,112,22,22,0
8091,ORD-000458,20260227,15,4,349,64,64,0
8092,ORD-014120,20250819,8,1,143,20,9,1
8093,ORD-005545,20241124,17,5,80,9,9,0
8094,ORD-006355,20260625,49,1,268,390,390,0
8095,ORD-009295,20250327,42,2,464,497,497,0
8096,ORD-005710,20240311,23,4,466,130,130,0
8097,ORD-010054,20250122,18,4,143,8,8,0
8098,ORD-003224,20251201,41,2,107,46,46,0
8099,ORD-008331,20260117,45,1,375,462,462,0
8100,ORD-000355,20251128,21,1,297,377,377,0
8101,ORD-005576,20260914,29,5,177,4,4,0
8102,ORD-003034,20251208,36,2,116,12,12,0
8103,ORD-011156,20250126,6,1,247,1,1,0
8104,ORD-014320,20240523,41,4,309,466,466,0
8105,ORD-013530,20250902,31,4,146,30,30,0
8106,ORD-012341,20251217,16,5,51,9,9,0
8107,ORD-012124,20260121,47,4,446,235,163,1
8108,ORD-012634,20260219,42,2,341,479,432,1
8109,ORD-014165,20240102,53,2,171,9,9,0
8110,ORD-006046,20250625,46,1,408,106,106,0
8111,ORD-001018,20260123,28,4,92,10,10,0
8112,ORD-002341,20260515,48,4,229,27,27,0
8113,ORD-008314,20240223,47,5,424,185,185,0
8114,ORD-012108,20251003,42,4,155,31,6,1
8115,ORD-006952,20250630,16,3,432,442,442,0
8116,ORD-003254,20241115,7,4,164,18,18,0
8117,ORD-012002,20250405,14,4,325,84,84,0
8118,ORD-003616,20250903,9,2,245,5,5,0
8119,ORD-014576,20250629,18,1,23,20,13,1
8120,ORD-008741,20250521,47,1,317,427,427,0
8121,ORD-011905,20240608,53,2,84,12,6,1
8122,ORD-004517,20260628,24,4,282,287,224,1
8123,ORD-010659,20260219,24,3,84,17,17,0
8124,ORD-014240,20250421,8,4,338,427,268,1
8125,ORD-001300,20240322,52,1,376,68,37,1
8126,ORD-013752,20250816,39,1,191,26,26,0
8127,ORD-004872,20240920,12,1,379,310,310,0
8128,ORD-011739,20240210,7,3,132,38,3,1
8129,ORD-010779,20240506,34,2,358,148,148,0
8130,ORD-011993,20250823,42,2,16,10,10,0
8131,ORD-003408,20240203,51,4,149,4,4,0
8132,ORD-001403,20240923,10,1,235,3,3,0
8133,ORD-004498,20250227,10,1,410,228,228,0
8134,ORD-000153,20250320,11,3,373,317,317,0
8135,ORD-009006,20251010,8,4,213,1,1,0
8136,ORD-007289,20260102,47,1,137,8,8,0
8137,ORD-003735,20251208,10,3,207,2,2,0
8138,ORD-001974,20250628,52,2,477,284,284,0
8139,ORD-011228,20241115,10,3,399,167,167,0
8140,ORD-001882,20240802,27,1,61,3,3,0
8141,ORD-007118,20241222,52,4,434,99,99,0
8142,ORD-012312,20260127,45,2,135,8,1,1
8143,ORD-010604,20260513,26,1,324,180,180,0
8144,ORD-014308,20261018,17,3,179,14,11,1
8145,ORD-000591,20261014,18,4,460,88,0,1
8146,ORD-007188,20241024,26,1,280,381,381,0
8147,ORD-005258,20241228,25,1,281,314,314,0
8148,ORD-012963,20240311,53,5,220,44,44,0
8149,ORD-005204,20250416,21,4,20,4,4,0
8150,ORD-009541,20250501,10,5,51,9,9,0
8151,ORD-000422,20261031,13,2,428,418,418,0
8152,ORD-007401,20240814,43,2,339,408,408,0
8153,ORD-010534,20250113,39,5,230,20,20,0
8154,ORD-005496,20250610,45,2,410,232,232,0
8155,ORD-003142,20250902,51,3,421,72,54,1
8156,ORD-004270,20241221,36,2,273,413,413,0
8157,ORD-009753,20260317,33,3,281,82,82,0
8158,ORD-000615,20251115,10,2,290,377,377,0
8159,ORD-011450,20260817,15,3,97,1,1,0
8160,ORD-008073,20260822,37,5,265,169,169,0
8161,ORD-007464,20260728,38,1,6,16,4,1
8162,ORD-004120,20240420,38,5,406,164,164,0
8163,ORD-001364,20250324,18,1,182,30,30,0
8164,ORD-000898,20250104,48,2,406,271,271,0
8165,ORD-013577,20260304,47,2,9,3,3,0
8166,ORD-002475,20251028,52,1,348,121,121,0
8167,ORD-013807,20260401,9,5,470,492,492,0
8168,ORD-009609,20260516,55,1,45,1,1,0
8169,ORD-000027,20250505,45,1,381,340,335,1
8170,ORD-011004,20260904,31,4,111,49,49,0
8171,ORD-012690,20261218,32,2,455,461,461,0
8172,ORD-013374,20251210,8,4,201,45,45,0
8173,ORD-008082,20260526,6,3,182,2,2,0
8174,ORD-000435,20240316,27,1,348,361,111,1
8175,ORD-000706,20260502,46,5,96,12,11,1
8176,ORD-009676,20261031,8,3,500,239,239,0
8177,ORD-004834,20250930,10,5,294,433,433,0
8178,ORD-001107,20240916,22,2,214,5,5,0
8179,ORD-006092,20240127,50,2,306,375,375,0
8180,ORD-009575,20240327,34,4,48,19,16,1
8181,ORD-001796,20250927,45,5,108,27,27,0
8182,ORD-004318,20240130,21,2,429,97,97,0
8183,ORD-004573,20240710,13,4,223,29,29,0
8184,ORD-000382,20240324,23,2,423,302,302,0
8185,ORD-014268,20250211,53,1,171,29,29,0
8186,ORD-010893,20240927,17,5,165,4,4,0
8187,ORD-004060,20260317,8,2,485,348,217,1
8188,ORD-008122,20250819,41,4,227,24,24,0
8189,ORD-007733,20260122,19,3,483,88,88,0
8190,ORD-004069,20250613,48,4,146,13,13,0
8191,ORD-002239,20261013,6,5,54,6,4,1
8192,ORD-000734,20240222,19,4,277,95,95,0
8193,ORD-001896,20240107,21,2,411,493,77,1
8194,ORD-013879,20250505,22,1,417,443,443,0
8195,ORD-009786,20240220,42,4,178,32,32,0
8196,ORD-008762,20251225,13,4,205,6,6,0
8197,ORD-008171,20260322,22,3,137,39,14,1
8198,ORD-012847,20250814,53,4,368,88,88,0
8199,ORD-010599,20241016,14,2,239,45,45,0
8200,ORD-007274,20240927,33,1,10,11,11,0
8201,ORD-010620,20240318,16,4,10,6,6,0
8202,ORD-004953,20260424,28,3,300,122,122,0
8203,ORD-011589,20261222,43,3,197,35,35,0
8204,ORD-006566,20250527,45,5,460,161,161,0
8205,ORD-010956,20260710,23,3,98,20,20,0
8206,ORD-008721,20240328,17,2,278,200,200,0
8207,ORD-006728,20240621,46,3,156,17,17,0
8208,ORD-011733,20250404,48,4,463,168,168,0
8209,ORD-010554,20240316,45,1,263,218,218,0
8210,ORD-003650,20260816,44,3,227,26,26,0
8211,ORD-001716,20261218,51,2,335,180,146,1
8212,ORD-000263,20240127,16,3,478,353,249,1
8213,ORD-008802,20251201,16,2,152,26,26,0
8214,ORD-010789,20240609,26,1,405,131,109,1
8215,ORD-008060,20260405,53,1,421,317,317,0
8216,ORD-006700,20240331,11,1,194,28,28,0
8217,ORD-008285,20260701,38,2,362,208,94,1
8218,ORD-013886,20260513,29,5,67,19,19,0
8219,ORD-013402,20251106,22,1,322,387,387,0
8220,ORD-004827,20251120,7,2,452,344,344,0
8221,ORD-003173,20261215,18,3,194,25,25,0
8222,ORD-000372,20261207,13,3,151,39,39,0
8223,ORD-000714,20241008,44,4,407,219,219,0
8224,ORD-003004,20250401,10,3,340,153,4,1
8225,ORD-007640,20240801,45,1,408,199,199,0
8226,ORD-011404,20261013,39,4,484,61,3,1
8227,ORD-008448,20250407,21,3,415,213,155,1
8228,ORD-008648,20241101,44,3,178,18,18,0
8229,ORD-008323,20250303,18,4,287,316,251,1
8230,ORD-012334,20250921,15,3,13,15,15,0
8231,ORD-005055,20250331,39,2,24,7,7,0
8232,ORD-013535,20240501,47,1,227,33,33,0
8233,ORD-007315,20251112,27,1,18,11,5,1
8234,ORD-007933,20260224,51,1,334,162,162,0
8235,ORD-007412,20250303,19,4,35,9,4,1
8236,ORD-007730,20250729,11,3,392,474,222,1
8237,ORD-012036,20250403,15,5,162,28,28,0
8238,ORD-001055,20250717,38,2,492,408,408,0
8239,ORD-003967,20260503,25,5,176,5,5,0
8240,ORD-002654,20260709,49,3,382,303,303,0
8241,ORD-000986,20260303,10,3,446,250,126,1
8242,ORD-010973,20250606,55,1,305,243,243,0
8243,ORD-014716,20240503,9,5,80,11,11,0
8244,ORD-008369,20250218,49,3,475,357,357,0
8245,ORD-006990,20240915,34,5,128,41,41,0
8246,ORD-009124,20260828,36,4,196,22,22,0
8247,ORD-002197,20250404,25,4,391,112,112,0
8248,ORD-001876,20250130,34,3,338,499,65,1
8249,ORD-008712,20241130,32,3,409,466,466,0
8250,ORD-007071,20251201,17,5,115,43,43,0
8251,ORD-005931,20260306,17,4,190,49,49,0
8252,ORD-011047,20250613,6,2,399,206,206,0
8253,ORD-008359,20250520,44,4,185,40,40,0
8254,ORD-003881,20260328,48,3,322,136,12,1
8255,ORD-014026,20250620,34,1,170,17,17,0
8256,ORD-008109,20260325,28,5,449,412,412,0
8257,ORD-010000,20240123,10,5,374,385,385,0
8258,ORD-012657,20241202,34,1,140,16,16,0
8259,ORD-005426,20241027,39,4,33,12,12,0
8260,ORD-008483,20250422,23,3,116,2,1,1
8261,ORD-014723,20250506,41,3,160,18,18,0
8262,ORD-002896,20250728,9,2,316,443,443,0
8263,ORD-014543,20240116,25,4,264,318,318,0
8264,ORD-011863,20240405,40,4,206,13,13,0
8265,ORD-013775,20250606,48,2,250,11,11,0
8266,ORD-013193,20260811,12,1,180,29,29,0
8267,ORD-003171,20260910,40,1,175,27,12,1
8268,ORD-002570,20240513,53,4,109,25,25,0
8269,ORD-013841,20240624,21,5,370,303,149,1
8270,ORD-000329,20250317,10,5,354,481,217,1
8271,ORD-006806,20240903,33,2,160,48,48,0
8272,ORD-006507,20261206,52,5,330,424,424,0
8273,ORD-014417,20260316,17,1,258,120,59,1
8274,ORD-009331,20250106,14,3,253,257,257,0
8275,ORD-014579,20260517,34,1,352,283,226,1
8276,ORD-001508,20250702,39,5,184,30,30,0
8277,ORD-005472,20260723,40,3,355,138,80,1
8278,ORD-002480,20261026,9,1,402,367,35,1
8279,ORD-003649,20260623,21,3,175,18,9,1
8280,ORD-007837,20240715,10,3,449,211,211,0
8281,ORD-003043,20250105,10,5,58,19,19,0
8282,ORD-007285,20240707,44,1,231,2,2,0
8283,ORD-007736,20260525,48,5,102,8,8,0
8284,ORD-012999,20260312,25,3,125,36,25,1
8285,ORD-014577,20250829,16,3,166,1,1,0
8286,ORD-005911,20250516,21,2,418,425,51,1
8287,ORD-002630,20251121,25,4,231,21,21,0
8288,ORD-009761,20240521,24,5,302,392,392,0
8289,ORD-013912,20260708,36,1,120,7,7,0
8290,ORD-007866,20240104,29,4,273,386,386,0
8291,ORD-006058,20250205,17,1,35,9,9,0
8292,ORD-003546,20251106,25,3,199,13,13,0
8293,ORD-014333,20260822,45,5,264,401,401,0
8294,ORD-003776,20260613,38,4,121,27,27,0
8295,ORD-013639,20250907,48,3,369,208,208,0
8296,ORD-008320,20240827,7,4,477,149,149,0
8297,ORD-012845,20260424,34,2,290,121,121,0
8298,ORD-006177,20240217,23,2,445,347,347,0
8299,ORD-010093,20241014,54,1,46,20,20,0
8300,ORD-004364,20260704,22,2,329,439,439,0
8301,ORD-005591,20240412,33,5,340,297,297,0
8302,ORD-002777,20240502,42,5,378,156,156,0
8303,ORD-002202,20240831,12,2,477,59,59,0
8304,ORD-002475,20261031,18,5,388,470,470,0
8305,ORD-014424,20240324,12,3,456,51,51,0
8306,ORD-012785,20260122,45,3,482,202,202,0
8307,ORD-006977,20240610,33,5,386,81,81,0
8308,ORD-006362,20261116,8,2,20,10,10,0
8309,ORD-014008,20240304,6,3,350,406,406,0
8310,ORD-006882,20261202,7,1,412,408,408,0
8311,ORD-001942,20250715,19,2,214,1,1,0
8312,ORD-008088,20250620,18,2,53,4,2,1
8313,ORD-004360,20251111,45,5,67,19,15,1
8314,ORD-009753,20240808,44,4,432,368,368,0
8315,ORD-000774,20240516,21,4,150,5,5,0
8316,ORD-006821,20251011,50,5,66,1,1,0
8317,ORD-013545,20260124,42,3,278,374,374,0
8318,ORD-006520,20240221,42,1,456,499,499,0
8319,ORD-006891,20261130,6,1,388,92,92,0
8320,ORD-013504,20250319,53,4,10,20,20,0
8321,ORD-003445,20250905,29,2,336,186,186,0
8322,ORD-008076,20250301,14,1,2,19,19,0
8323,ORD-001910,20260131,18,3,104,41,41,0
8324,ORD-012961,20240229,28,2,92,12,12,0
8325,ORD-012207,20241219,25,5,280,429,429,0
8326,ORD-010599,20240205,25,5,254,72,72,0
8327,ORD-004527,20251107,26,3,50,13,13,0
8328,ORD-003446,20241129,51,3,17,11,11,0
8329,ORD-010464,20260711,54,3,52,3,3,0
8330,ORD-009270,20250223,29,2,291,100,100,0
8331,ORD-003842,20261116,47,5,38,13,13,0
8332,ORD-006560,20261016,34,1,320,494,494,0
8333,ORD-005903,20241113,10,5,468,476,476,0
8334,ORD-008263,20260214,39,1,134,45,45,0
8335,ORD-009931,20250617,15,5,8,2,2,0
8336,ORD-008435,20261223,43,2,168,50,50,0
8337,ORD-008845,20251026,36,5,405,152,152,0
8338,ORD-013417,20240402,18,4,13,7,7,0
8339,ORD-003378,20240618,15,1,189,36,36,0
8340,ORD-006710,20250918,39,3,106,45,16,1
8341,ORD-008528,20260728,41,1,412,146,146,0
8342,ORD-000368,20251215,50,1,474,190,14,1
8343,ORD-012184,20240527,41,1,125,46,46,0
8344,ORD-006329,20240602,37,1,2,2,2,0
8345,ORD-008433,20260102,25,1,371,485,485,0
8346,ORD-012141,20241003,49,2,341,178,178,0
8347,ORD-001697,20240118,52,5,146,44,44,0
8348,ORD-005216,20251031,21,5,198,10,10,0
8349,ORD-005917,20260602,11,3,138,7,7,0
8350,ORD-010866,20260701,9,1,467,480,97,1
8351,ORD-010836,20240921,13,3,75,19,19,0
8352,ORD-008131,20260602,13,1,50,10,10,0
8353,ORD-003837,20241118,22,1,307,257,257,0
8354,ORD-012405,20241004,49,4,417,89,49,1
8355,ORD-013399,20260425,51,5,153,34,3,1
8356,ORD-000031,20240606,10,2,364,156,156,0
8357,ORD-011404,20240216,13,4,233,38,38,0
8358,ORD-005526,20260125,46,4,334,287,287,0
8359,ORD-003060,20250329,41,2,199,33,33,0
8360,ORD-004808,20250508,25,3,202,11,8,1
8361,ORD-000371,20260923,22,5,330,78,78,0
8362,ORD-003273,20261115,49,5,399,378,373,1
8363,ORD-010056,20260122,6,5,391,423,423,0
8364,ORD-002652,20261210,47,1,224,35,35,0
8365,ORD-002497,20251109,34,4,92,3,2,1
8366,ORD-008036,20250113,35,3,489,112,112,0
8367,ORD-013643,20260202,43,1,470,229,229,0
8368,ORD-014831,20261108,53,1,192,22,22,0
8369,ORD-009041,20250930,43,3,368,454,454,0
8370,ORD-010203,20260518,22,2,321,212,24,1
8371,ORD-007929,20250210,14,5,157,10,10,0
8372,ORD-008594,20260909,47,2,291,323,82,1
8373,ORD-000369,20241113,45,1,330,284,284,0
8374,ORD-006291,20251005,55,1,335,381,381,0
8375,ORD-004305,20241025,8,3,321,221,221,0
8376,ORD-008450,20240815,21,1,149,24,24,0
8377,ORD-014146,20260216,14,3,117,4,4,0
8378,ORD-014479,20241010,23,1,113,2,0,1
8379,ORD-003456,20240514,24,4,155,20,9,1
8380,ORD-004069,20260810,47,4,258,397,397,0
8381,ORD-000456,20260130,27,5,71,5,5,0
8382,ORD-007771,20240218,48,2,219,4,4,0
8383,ORD-009231,20260813,31,5,479,383,383,0
8384,ORD-009564,20261127,34,2,180,26,26,0
8385,ORD-007145,20250918,10,1,109,23,14,1
8386,ORD-011322,20260608,24,5,319,244,244,0
8387,ORD-011479,20260704,51,4,98,7,7,0
8388,ORD-008291,20240223,8,4,58,4,4,0
8389,ORD-004632,20261019,26,1,337,449,449,0
8390,ORD-003015,20240919,8,1,34,5,5,0
8391,ORD-012915,20260917,6,3,73,5,5,0
8392,ORD-006052,20250402,21,2,108,49,49,0
8393,ORD-013242,20250915,20,2,58,14,14,0
8394,ORD-001219,20260602,31,5,451,390,390,0
8395,ORD-011112,20250921,32,5,250,3,3,0
8396,ORD-001836,20261215,51,5,170,5,5,0
8397,ORD-001929,20260127,37,5,463,282,30,1
8398,ORD-014967,20250207,37,1,165,42,42,0
8399,ORD-008451,20260331,6,2,206,20,12,1
8400,ORD-014256,20241230,52,3,174,33,33,0
8401,ORD-004680,20260209,53,5,436,155,155,0
8402,ORD-013312,20250729,35,5,255,227,227,0
8403,ORD-008506,20240217,28,4,322,83,63,1
8404,ORD-008661,20250612,46,3,143,4,3,1
8405,ORD-013522,20250617,55,5,309,180,78,1
8406,ORD-003786,20260623,44,2,208,25,25,0
8407,ORD-000855,20250809,25,5,387,253,253,0
8408,ORD-012037,20260728,13,1,276,318,34,1
8409,ORD-008620,20241211,53,4,368,275,275,0
8410,ORD-004848,20260701,35,3,302,263,263,0
8411,ORD-008485,20250820,29,2,237,16,16,0
8412,ORD-003971,20240728,46,5,425,461,461,0
8413,ORD-001714,20251012,32,4,168,19,6,1
8414,ORD-012963,20251117,23,3,176,43,43,0
8415,ORD-007484,20240302,52,4,308,451,451,0
8416,ORD-007802,20260624,47,1,427,208,208,0
8417,ORD-006116,20251121,19,1,11,3,3,0
8418,ORD-001702,20250620,12,2,242,12,12,0
8419,ORD-009630,20241225,12,2,295,370,370,0
8420,ORD-006258,20260706,50,2,133,4,4,0
8421,ORD-005603,20241128,26,1,256,290,290,0
8422,ORD-008713,20251228,33,3,80,13,13,0
8423,ORD-002551,20250706,19,4,158,10,10,0
8424,ORD-002216,20241111,7,2,66,2,2,0
8425,ORD-000058,20260506,24,5,208,3,3,0
8426,ORD-006161,20251128,16,1,489,474,474,0
8427,ORD-001751,20250724,38,4,215,4,4,0
8428,ORD-007396,20250419,34,2,192,3,0,1
8429,ORD-002635,20240828,53,5,176,25,25,0
8430,ORD-010193,20250203,17,1,192,47,46,1
8431,ORD-005692,20240326,31,5,199,41,21,1
8432,ORD-014996,20261130,22,3,343,229,101,1
8433,ORD-004097,20250625,10,1,464,430,17,1
8434,ORD-013022,20241215,8,5,292,242,242,0
8435,ORD-012235,20240310,25,1,486,454,454,0
8436,ORD-004014,20250116,12,3,62,15,15,0
8437,ORD-009869,20260209,36,5,406,141,141,0
8438,ORD-006681,20240226,27,5,221,23,23,0
8439,ORD-004434,20250309,23,2,92,2,2,0
8440,ORD-000765,20250810,19,1,405,400,233,1
8441,ORD-007495,20241210,16,2,288,288,288,0
8442,ORD-009789,20251111,38,5,99,13,13,0
8443,ORD-004802,20241202,40,4,17,3,3,0
8444,ORD-006421,20260822,48,5,231,14,14,0
8445,ORD-012501,20261122,9,1,54,3,3,0
8446,ORD-000543,20251217,17,5,78,7,7,0
8447,ORD-005966,20241202,15,2,239,32,32,0
8448,ORD-004420,20250809,39,1,204,42,42,0
8449,ORD-003066,20250624,23,5,349,362,362,0
8450,ORD-004102,20260419,8,3,433,106,106,0
8451,ORD-011681,20241212,32,1,203,47,47,0
8452,ORD-005323,20250928,14,4,300,176,150,1
8453,ORD-009353,20260818,9,2,62,10,10,0
8454,ORD-001269,20260228,45,1,160,31,31,0
8455,ORD-001194,20240413,15,5,439,268,268,0
8456,ORD-010625,20260121,22,3,43,19,19,0
8457,ORD-012413,20250627,18,4,239,3,2,1
8458,ORD-006791,20260727,8,3,6,7,7,0
8459,ORD-012756,20241210,21,4,419,145,145,0
8460,ORD-004493,20260324,48,3,396,216,216,0
8461,ORD-013247,20260324,6,3,276,439,439,0
8462,ORD-005854,20240625,11,5,304,66,66,0
8463,ORD-005247,20260315,52,2,91,6,6,0
8464,ORD-007950,20240525,54,1,40,16,16,0
8465,ORD-001869,20250103,28,5,365,137,137,0
8466,ORD-002926,20240607,31,5,150,9,9,0
8467,ORD-002143,20241017,28,2,280,181,113,1
8468,ORD-005413,20260906,30,1,251,257,257,0
8469,ORD-007940,20241127,16,3,442,236,236,0
8470,ORD-014716,20261201,21,4,222,1,1,0
8471,ORD-009169,20250318,21,3,25,17,17,0
8472,ORD-013331,20250202,36,5,112,26,26,0
8473,ORD-001842,20251221,46,5,94,13,13,0
8474,ORD-006649,20260222,47,5,13,18,18,0
8475,ORD-007887,20260126,32,3,123,4,1,1
8476,ORD-013297,20241020,37,3,7,20,20,0
8477,ORD-006704,20240202,23,4,448,52,52,0
8478,ORD-009181,20240314,21,2,232,6,6,0
8479,ORD-011178,20240816,19,4,148,29,29,0
8480,ORD-008173,20250411,43,2,324,123,123,0
8481,ORD-011859,20261027,45,3,448,342,342,0
8482,ORD-002586,20261018,32,2,313,176,176,0
8483,ORD-012466,20250519,31,5,447,311,311,0
8484,ORD-012321,20250925,7,4,90,17,11,1
