shipment_line_id,order_line_id,ship_date_id,arrival_date_id,carrier_id,qty_shipped,qty_received,transport_cost,is_on_time,is_perfect_order
3164,41750,20251212,20251215,3,435,430,13190.44,1,0
3165,22432,20250619,20250624,4,12,12,570.4,0,0
3166,15689,20241019,20241023,2,67,67,1950.73,1,1
3167,35265,20240207,20240208,4,96,96,4247.12,1,1
3168,37268,20240327,20240331,1,92,92,2690.4,1,1
3169,38502,20250516,20250519,3,5,5,97.51,1,1
3170,13836,20240521,20240523,2,177,177,6070.58,1,1
3171,3808,20250901,20250902,3,49,49,158.31,1,1
3172,32130,20240327,20240329,4,305,305,11579.38,0,0
3173,8423,20250707,20250711,2,10,10,208.65,1,1
3174,47977,20261210,20261211,1,21,21,809.8,1,1
3175,16339,20250419,20250421,3,222,222,8471.82,0,0
3176,24005,20260415,20260417,4,389,389,4175.2,1,1
3177,10959,20260211,20260215,4,44,44,1696.88,1,1
3178,5290,20260812,20260815,2,40,40,648.71,1,1
3179,31625,20250606,20250610,4,44,44,879.85,1,1
3180,17009,20260303,20260306,1,14,14,373.99,0,0
3181,12513,20250612,20250616,4,41,41,841.41,0,0
3182,28478,20241005,20241006,3,286,286,12198.89,1,1
3183,14473,20251127,20251201,2,3,3,45.63,1,1
3184,29577,20240224,20240225,1,16,16,376.2,0,0
3185,25390,20261108,20261111,3,441,441,3121.09,1,1
3186,20379,20240308,20240311,1,40,40,1621.01,1,1
3187,6899,20240903,20240908,1,50,45,2242.07,1,0
3188,21095,20251023,20251024,1,320,320,6562.18,1,1
3189,44676,20240216,20240217,4,160,160,4332.91,0,0
3190,38649,20250927,20250928,4,7,3,49.15,1,0
3191,6779,20250505,20250506,4,320,320,15152.47,0,0
3192,9565,20251023,20251026,1,424,424,19500.32,1,1
3193,2550,20250902,20250905,2,13,13,230.93,1,1
3194,26621,20241222,20241226,4,64,64,1432.15,1,1
3195,42935,20240512,20240517,2,8,8,152.68,1,1
3196,14751,20240915,20240920,1,255,255,2909.5,1,1
3197,43595,20241115,20241117,4,5,3,149.37,1,0
3198,22406,20260116,20260117,3,287,287,1304.69,1,1
3199,43477,20240115,20240118,3,290,290,12909.32,1,1
3200,40271,20260402,20260407,2,18,18,888.95,1,1
3201,35645,20261014,20261019,2,92,92,2779.26,1,1
3202,20048,20241031,20241104,4,319,319,3675.45,1,1
3203,27668,20240730,20240804,4,55,55,1352.8,1,1
3204,35483,20260609,20260612,3,18,18,780.41,1,1
3205,32118,20251222,20251224,1,56,56,1628.91,1,1
3206,2551,20251001,20251003,4,220,220,10043.76,0,0
3207,2765,20260111,20260116,1,47,47,1531.25,0,0
3208,23005,20240429,20240501,3,3,3,14.47,1,1
3209,4452,20260904,20260905,4,419,419,5177.51,1,1
3210,4186,20240515,20240517,3,327,327,1322.18,1,1
3211,8464,20240526,20240529,4,16,16,500.6,1,1
3212,41731,20251230,20260101,4,209,209,8714.08,1,1
3213,19689,20240204,20240207,1,24,22,261.3,0,0
3214,24512,20250828,20250830,1,268,268,876.88,1,1
3215,24539,20241218,20241220,3,331,331,2875.87,1,1
3216,3660,20250309,20250314,4,47,47,2134.74,1,1
3217,42293,20250524,20250526,1,413,413,3624.21,1,1
3218,29238,20250409,20250410,1,108,108,2405.83,1,1
3219,8901,20240612,20240616,1,198,198,5867.12,1,1
3220,15243,20240613,20240614,4,24,24,1071.82,1,1
3221,48647,20250613,20250616,2,483,479,2855.86,0,0
3222,26415,20250613,20250618,4,6,6,148.14,1,1
3223,21478,20240222,20240225,1,16,16,772.94,1,1
3224,17518,20261230,20261231,4,124,124,1640.13,0,0
3225,23867,20250710,20250712,1,45,45,698.04,1,1
3226,33725,20260325,20260328,1,6,6,290.24,1,1
3227,21100,20241022,20241027,1,12,12,511.49,1,1
3228,15297,20240622,20240623,2,38,38,1231.61,1,1
3229,11998,20240712,20240716,1,477,477,18871.86,1,1
3230,2945,20260213,20260217,2,40,40,174.16,1,1
3231,44444,20241011,20241014,2,415,415,9055.25,1,1
3232,4315,20240802,20240805,3,161,161,2017.62,1,1
3233,5814,20261111,20261114,4,30,30,372.37,1,1
3234,13986,20241219,20241224,2,20,20,351.5,1,1
3235,952,20240324,20240328,1,9,7,147.98,1,0
3236,23290,20240219,20240221,4,41,41,637.8,1,1
3237,23999,20260610,20260612,3,81,81,1248.42,1,1
3238,24679,20240118,20240123,1,92,92,4069.22,1,1
3239,35630,20250511,20250515,4,365,365,15123.55,1,1
3240,8673,20260828,20260831,2,287,286,8024.38,0,0
3241,36775,20250610,20250613,2,238,238,3154.16,1,1
3242,9009,20251027,20251031,1,123,123,6019.72,1,1
3243,19643,20260928,20260929,4,218,218,8770.76,1,1
3244,40298,20260203,20260208,1,8,8,378.39,1,1
3245,23525,20260616,20260620,2,1,1,36.39,1,1
3246,7456,20261213,20261215,3,262,262,4561.58,1,1
3247,21560,20260501,20260502,3,308,308,13713.95,1,1
3248,39913,20260908,20260912,3,133,133,4048.57,1,1
3249,590,20240113,20240116,1,3,3,73.62,0,0
3250,48198,20260929,20261004,3,145,145,3895.94,1,1
3251,40541,20250926,20250929,1,335,335,11423.51,1,1
3252,19589,20240627,20240629,1,5,5,204.59,1,1
3253,33411,20250329,20250402,4,254,254,7702.9,1,1
3254,28727,20241115,20241118,1,138,138,6631.5,1,1
3255,18619,20240325,20240326,4,40,40,649.68,1,1
3256,18071,20240205,20240207,2,5,5,196.91,1,1
3257,27720,20260704,20260709,3,233,233,3978.5,1,1
3258,4129,20260225,20260226,4,220,220,7777.47,1,1
3259,8705,20260116,20260120,4,84,84,337.05,1,1
3260,21393,20250221,20250226,2,418,418,19963.04,1,1
3261,31988,20240518,20240520,4,403,399,8621.46,1,0
3262,781,20261019,20261022,1,362,362,13236.9,1,1
3263,23816,20240227,20240228,4,238,238,3593.53,1,1
3264,18640,20260505,20260510,3,50,47,1088.55,1,0
3265,16728,20240126,20240131,1,9,9,399.72,1,1
3266,22038,20240908,20240910,1,356,356,13950.77,1,1
3267,47117,20240825,20240828,1,16,16,43.31,1,1
3268,33318,20260923,20260926,3,172,170,8580.08,1,0
3269,37394,20250424,20250428,1,37,37,1802.83,1,1
3270,19535,20240428,20240430,3,380,380,5174.56,1,1
3271,49316,20260602,20260605,1,336,336,12256.56,1,1
3272,10573,20260717,20260722,1,5,5,60.26,1,1
3273,18679,20250904,20250908,2,20,20,718.54,1,1
3274,25739,20260409,20260412,3,12,8,173.46,1,0
3275,47833,20241116,20241117,2,45,45,1696.57,1,1
3276,301,20240511,20240513,3,28,28,315.94,1,1
3277,32670,20260623,20260625,4,328,328,3589.84,0,0
3278,12531,20240222,20240223,1,4,4,185.43,1,1
3279,49161,20240730,20240801,3,232,232,6127.78,1,1
3280,21309,20240319,20240323,1,36,36,436.9,1,1
3281,24650,20260221,20260224,2,77,77,1387.27,0,0
3282,9078,20240717,20240718,4,9,9,416.08,1,1
3283,49018,20250102,20250106,1,31,31,195.46,1,1
3284,13815,20241122,20241126,1,8,8,250.3,1,1
3285,1300,20240731,20240802,2,4,4,123.39,1,1
3286,5381,20250801,20250805,4,478,478,1454.93,1,1
3287,40032,20240527,20240529,3,15,15,252.6,1,1
3288,40741,20250902,20250906,2,98,98,2961.12,1,1
3289,31405,20241001,20241003,4,17,17,303.76,1,1
3290,42097,20260330,20260401,1,13,13,456.64,1,1
3291,36746,20251224,20251226,2,3,3,100.86,1,1
3292,45942,20260821,20260825,1,498,498,24823.12,0,0
3293,19148,20260720,20260722,3,9,9,308.16,0,0
3294,35262,20240503,20240504,2,13,13,219.04,1,1
3295,4003,20251123,20251127,1,5,5,232.99,1,1
3296,18068,20260125,20260126,1,481,481,18631.57,0,0
3297,45872,20260420,20260424,3,19,19,486.12,1,1
3298,7015,20260508,20260512,1,250,250,7512.56,1,1
3299,44285,20250526,20250531,3,19,19,501.85,0,0
3300,12150,20241230,20250104,2,131,128,1108.04,0,0
3301,38579,20251214,20251216,2,153,153,5422.44,1,1
3302,32979,20240728,20240802,2,20,20,752.47,1,1
3303,27466,20240407,20240409,3,16,16,73.48,1,1
3304,33869,20250817,20250821,2,15,15,614.13,0,0
3305,39177,20250525,20250527,4,443,443,19801.15,1,1
3306,46225,20240324,20240327,4,18,18,541.56,1,1
3307,25673,20261012,20261013,3,8,8,83.66,0,0
3308,11731,20241109,20241112,1,115,115,4778.54,1,1
3309,47614,20261118,20261119,4,10,10,471.41,1,1
3310,14542,20261217,20261219,1,228,228,11377.29,1,1
3311,28720,20261203,20261206,3,46,46,1181.9,1,1
3312,37611,20250901,20250906,4,330,330,16377.77,1,1
3313,49234,20261005,20261007,1,197,197,4077.52,1,1
3314,12623,20241102,20241106,3,31,28,1367.47,1,0
3315,6332,20251120,20251125,1,457,457,2668.62,1,1
3316,15437,20240319,20240320,1,37,37,688.94,1,1
3317,26050,20260416,20260417,3,381,381,8720.37,1,1
3318,10734,20260816,20260821,1,28,28,973.62,0,0
3319,5777,20251107,20251110,1,214,214,9197.98,1,1
3320,9779,20260102,20260105,3,254,254,7595.08,0,0
3321,36595,20261119,20261122,3,135,135,4164.93,1,1
3322,21681,20250617,20250619,4,8,8,213.58,1,1
3323,16298,20241121,20241126,1,344,344,1315.31,1,1
3324,42098,20250506,20250507,3,456,456,6152.05,1,1
3325,35957,20241107,20241108,4,195,195,3498.18,1,1
3326,30378,20260514,20260516,3,247,247,11434.13,1,1
3327,45541,20260730,20260802,2,16,16,727.6,1,1
3328,3279,20241123,20241127,2,17,17,686.4,1,1
3329,20132,20240725,20240729,4,25,25,1031.92,1,1
3330,36414,20240617,20240618,3,9,9,133.32,1,1
3331,28573,20260201,20260204,4,332,332,8920.9,1,1
3332,4081,20250327,20250329,3,106,106,4464.17,1,1
3333,19596,20240707,20240711,4,2,2,84.05,1,1
3334,14497,20241116,20241117,3,102,102,509.19,1,1
3335,9143,20251001,20251004,2,9,9,150.08,0,0
3336,12865,20240401,20240402,1,1,1,43.44,1,1
3337,10550,20241114,20241115,3,3,3,89.93,1,1
3338,6572,20261228,20270102,4,153,153,5157.78,1,1
3339,37829,20250716,20250720,4,47,47,132.08,1,1
3340,38002,20240703,20240708,4,498,498,3100.72,0,0
3341,15393,20260127,20260128,3,39,39,469.76,1,1
3342,28554,20260130,20260202,2,34,34,828.48,1,1
3343,21493,20240702,20240705,3,368,368,798.06,0,0
3344,30151,20251012,20251015,1,1,0,38.08,1,0
3345,29304,20250102,20250106,1,290,290,5814.9,1,1
3346,7205,20250802,20250803,1,368,368,5769.3,1,1
3347,6142,20260319,20260323,1,45,45,2106.67,1,1
3348,23573,20260414,20260419,1,1,1,49.71,1,1
3349,32598,20251126,20251129,1,35,35,1622.21,1,1
3350,32298,20240220,20240221,2,1,1,18.13,0,0
3351,1094,20260222,20260223,2,12,12,379.39,1,1
3352,13593,20260727,20260728,4,131,131,1482.4,1,1
3353,12048,20251205,20251210,2,5,5,231.73,0,0
3354,18589,20250414,20250415,3,456,456,20537.64,1,1
3355,18422,20251217,20251218,1,49,49,536.54,1,1
3356,35680,20250922,20250925,4,109,109,5444.64,1,1
3357,17000,20260908,20260912,4,20,20,422.56,1,1
3358,17873,20250727,20250730,3,450,450,13274.9,1,1
3359,27483,20251205,20251209,1,2,2,13.29,1,1
3360,3945,20261212,20261214,1,16,16,38.83,1,1
3361,2647,20251129,20251204,3,13,13,278.89,1,1
3362,30819,20250521,20250524,3,118,117,3112.5,1,0
3363,3047,20261126,20261128,4,184,184,2269.4,1,1
3364,16749,20240224,20240225,1,462,462,16102.78,1,1
3365,22493,20250409,20250413,1,40,40,850.73,1,1
3366,22410,20260614,20260618,2,7,7,242.49,1,1
3367,5650,20260309,20260314,4,36,36,1431.61,1,1
3368,45933,20250126,20250127,1,6,6,20.3,1,1
3369,33388,20240804,20240806,1,43,43,547.94,1,1
3370,29300,20240122,20240127,2,1,1,30.03,1,1
3371,43885,20261027,20261031,4,299,299,9828.6,1,1
3372,18287,20240423,20240428,2,335,335,3291.71,1,1
3373,219,20250830,20250831,3,15,15,163.21,1,1
3374,25593,20251127,20251130,2,257,257,10110.57,1,1
3375,28211,20261019,20261022,3,147,147,2493.12,1,1
3376,47730,20240816,20240820,2,494,494,10471.18,1,1
3377,17432,20240121,20240126,1,3,3,140.53,1,1
3378,38258,20250926,20250930,2,23,23,444.83,1,1
3379,49088,20241013,20241018,1,26,26,178.7,1,1
3380,19607,20251217,20251222,2,250,250,1500.93,1,1
3381,20753,20240715,20240717,2,40,39,1978.7,0,0
3382,16128,20251101,20251104,2,399,399,4788.74,1,1
3383,37091,20250727,20250730,4,163,159,1736.52,0,0
3384,13419,20240617,20240619,3,27,22,736.21,1,0
3385,38126,20241222,20241224,3,15,15,333.95,1,1
3386,39002,20240329,20240330,4,35,35,1508.78,1,1
3387,29763,20241205,20241209,2,48,43,2135.41,1,0
3388,38989,20240813,20240816,4,403,403,4487.94,0,0
3389,27429,20241107,20241111,2,39,39,918.73,1,1
3390,18738,20260712,20260715,3,175,175,865.9,1,1
3391,6063,20250929,20250930,1,88,88,1119.52,0,0
3392,39327,20240623,20240626,1,8,8,47.53,1,1
3393,2768,20260804,20260807,3,9,8,34.21,1,0
3394,26113,20261120,20261121,1,18,14,733.58,0,0
3395,49027,20250427,20250501,1,196,196,1295.9,1,1
3396,45397,20240812,20240815,2,19,19,619.5,1,1
3397,6356,20250221,20250225,3,13,10,215.48,1,0
3398,22781,20251121,20251123,1,421,421,8903.14,1,1
3399,44459,20240507,20240509,1,10,10,306.79,1,1
3400,2453,20260620,20260624,3,30,30,343.64,1,1
3401,9289,20260203,20260206,2,8,8,290.12,1,1
3402,45672,20260615,20260620,2,40,40,1717.6,1,1
3403,12696,20240119,20240124,3,37,37,928.5,1,1
3404,26133,20260315,20260317,2,248,248,5139.53,1,1
3405,40822,20250616,20250621,2,411,411,13290.95,1,1
3406,33773,20260208,20260210,2,41,41,611.22,1,1
3407,49584,20251113,20251116,3,7,6,348.62,1,0
3408,24863,20240607,20240612,4,1,1,19.48,1,1
3409,30726,20261019,20261023,1,12,12,407.86,0,0
3410,35856,20260925,20260929,4,5,5,166.0,1,1
3411,26131,20240327,20240328,3,7,7,225.08,1,1
3412,12368,20240909,20240914,3,372,372,1708.35,1,1
3413,18970,20241116,20241121,2,42,42,1932.73,1,1
3414,14699,20260419,20260424,1,19,17,334.13,1,0
3415,11052,20240508,20240509,1,434,434,19235.16,1,1
3416,32392,20260427,20260430,3,13,13,163.44,1,1
3417,45313,20250515,20250516,1,206,204,7672.78,1,0
3418,14621,20250913,20250918,1,41,41,510.53,1,1
3419,24567,20250515,20250519,1,40,40,1012.36,0,0
3420,40882,20250205,20250207,2,496,496,2546.69,1,1
3421,2871,20251215,20251219,3,12,12,136.36,0,0
3422,26769,20241006,20241010,4,21,21,171.7,1,1
3423,33132,20251126,20251130,1,14,14,420.07,1,1
3424,36713,20240124,20240125,3,31,31,204.01,1,1
3425,23132,20240326,20240328,4,23,23,477.93,0,0
3426,19198,20241005,20241010,3,12,12,522.07,1,1
3427,7904,20250930,20251005,1,119,119,1302.88,1,1
3428,16941,20240908,20240909,3,71,71,396.31,1,1
3429,13633,20261025,20261029,4,9,9,297.93,1,1
3430,34872,20260919,20260922,1,282,282,6806.89,1,1
3431,32039,20260724,20260725,2,431,431,13276.4,1,1
3432,31807,20240618,20240620,1,364,364,2488.76,1,1
3433,41309,20260815,20260820,1,386,386,2652.8,0,0
3434,8923,20260603,20260607,3,481,481,9496.19,1,1
3435,42189,20260303,20260307,4,468,465,6149.53,1,0
3436,6585,20250305,20250306,4,42,42,1669.31,1,1
3437,38302,20240518,20240520,3,302,302,1682.38,1,1
3438,28512,20260516,20260519,1,73,73,659.01,0,0
3439,447,20240901,20240905,1,374,374,8196.64,1,1
3440,35418,20240614,20240616,4,4,4,163.2,1,1
3441,18632,20260925,20260928,2,37,37,208.2,1,1
3442,38565,20261125,20261127,2,45,45,1086.26,1,1
3443,26076,20261213,20261216,4,5,5,209.93,1,1
3444,46538,20240216,20240221,2,15,15,195.12,1,1
3445,21139,20260926,20260929,1,53,53,1355.98,1,1
3446,12797,20251021,20251024,3,12,12,149.08,1,1
3447,48934,20250210,20250212,2,12,12,199.03,1,1
3448,21669,20240605,20240609,3,14,14,273.5,1,1
3449,18274,20250128,20250131,4,459,459,11868.82,1,1
3450,9077,20251020,20251024,3,147,147,1642.63,1,1
3451,198,20250522,20250525,2,1,1,7.02,1,1
3452,32942,20260530,20260604,2,431,427,9797.12,1,0
3453,23680,20260720,20260723,1,107,107,3542.91,1,1
3454,9991,20240929,20241004,3,269,269,4284.06,1,1
3455,33166,20250204,20250209,3,4,4,80.24,1,1
3456,37962,20250204,20250205,2,7,3,25.6,0,0
3457,2744,20250430,20250502,4,405,405,8393.99,1,1
3458,26258,20240911,20240913,1,463,463,3663.16,1,1
3459,15595,20260423,20260425,1,261,261,11684.21,0,0
3460,14291,20250528,20250531,1,9,6,329.74,1,0
3461,22196,20240303,20240304,2,95,95,1410.57,1,1
3462,46011,20240312,20240316,4,330,330,5519.33,1,1
3463,13383,20260308,20260309,1,361,361,17822.55,1,1
3464,41420,20261120,20261125,2,37,37,1739.27,0,0
3465,39895,20240723,20240727,1,41,41,1214.21,0,0
3466,46620,20260510,20260515,1,3,3,25.26,0,0
3467,7386,20241124,20241129,1,332,332,13856.86,0,0
3468,19651,20240107,20240110,1,287,287,4014.68,1,1
3469,38975,20260621,20260622,2,10,10,143.51,0,0
3470,28246,20250907,20250909,2,10,10,234.62,1,1
3471,27309,20250826,20250827,1,11,11,486.21,1,1
3472,29415,20260522,20260523,1,474,474,20458.36,1,1
3473,25294,20250502,20250507,3,395,395,13324.76,1,1
3474,36065,20250816,20250818,1,38,38,135.54,1,1
3475,14968,20240626,20240629,2,1,1,20.01,1,1
3476,35480,20250109,20250113,4,14,14,188.13,1,1
3477,30066,20260324,20260325,1,382,382,11313.19,1,1
3478,18044,20241126,20241128,1,123,123,447.25,1,1
3479,49582,20250921,20250923,2,96,96,3178.89,1,1
3480,15948,20250418,20250423,1,22,22,903.8,1,1
3481,34106,20250921,20250923,4,307,307,1905.89,1,1
3482,43048,20260614,20260615,4,200,200,3415.77,1,1
3483,36598,20260307,20260310,4,1,1,47.84,1,1
3484,36311,20240812,20240813,4,8,8,351.95,1,1
3485,20855,20250609,20250613,2,180,180,3665.14,1,1
3486,32938,20261218,20261222,4,244,244,9006.59,1,1
3487,11117,20250507,20250510,4,453,448,3501.31,1,0
3488,13128,20250310,20250311,4,23,23,582.31,1,1
3489,18839,20261108,20261113,4,12,12,446.37,1,1
3490,17209,20240807,20240810,1,49,49,105.78,1,1
3491,13942,20240309,20240312,2,31,28,1205.24,0,0
3492,25020,20240410,20240414,3,263,263,11365.19,1,1
3493,46719,20260519,20260520,1,219,219,1817.49,1,1
3494,28823,20241117,20241119,1,331,331,15387.62,1,1
3495,7013,20240320,20240324,2,42,42,865.39,1,1
3496,13998,20260320,20260322,4,26,26,131.85,1,1
3497,21247,20260412,20260415,1,18,18,563.63,1,1
3498,45424,20251112,20251114,2,199,199,1143.36,1,1
3499,44477,20260130,20260204,1,59,59,1301.89,1,1
3500,34965,20260708,20260710,2,80,80,2622.67,1,1
3501,49979,20250112,20250114,3,360,360,14308.86,1,1
3502,5060,20240803,20240805,3,340,340,14674.55,1,1
3503,16988,20250401,20250402,2,50,50,808.22,1,1
3504,39776,20260801,20260805,3,328,328,11869.02,1,1
3505,39188,20250623,20250626,3,3,3,108.03,0,0
3506,6900,20260930,20261002,3,290,290,7186.55,1,1
3507,45272,20241214,20241217,3,119,119,2880.13,1,1
3508,4649,20241117,20241120,3,1,1,41.48,0,0
3509,39957,20250115,20250120,2,434,434,12981.16,1,1
3510,28581,20250429,20250503,4,86,86,2416.11,1,1
3511,6480,20240706,20240710,1,267,267,6584.79,0,0
3512,32890,20261010,20261013,1,46,46,908.65,1,1
3513,7126,20260202,20260204,2,5,5,155.86,1,1
3514,22935,20260321,20260325,4,142,142,1735.06,1,1
3515,22874,20260117,20260121,3,40,40,1000.87,1,1
3516,27629,20250101,20250102,3,316,316,9799.24,1,1
3517,7096,20241220,20241222,3,38,38,525.68,1,1
3518,28641,20240917,20240918,2,356,356,2469.49,1,1
3519,1175,20240703,20240707,4,372,372,4998.07,1,1
3520,7944,20250930,20251004,3,165,165,8070.74,1,1
3521,38859,20241007,20241008,2,25,25,753.55,1,1
3522,28463,20250412,20250414,3,80,80,895.83,1,1
3523,27311,20241011,20241012,4,1,1,4.55,1,1
3524,21207,20260817,20260820,4,94,94,1723.06,1,1
3525,9453,20240302,20240307,3,26,26,687.09,1,1
3526,587,20260221,20260225,2,429,429,12181.81,0,0
3527,17799,20260609,20260610,3,35,35,1740.72,1,1
3528,16325,20240912,20240915,4,7,7,183.45,0,0
3529,41079,20251008,20251012,1,5,5,17.27,1,1
3530,12862,20260818,20260820,3,469,469,11233.49,1,1
3531,46652,20260315,20260316,3,42,42,334.51,1,1
3532,6626,20240907,20240910,2,30,30,1394.58,1,1
3533,8618,20250304,20250305,3,37,37,225.98,1,1
3534,4741,20250907,20250908,2,4,4,199.59,1,1
3535,19504,20241019,20241022,2,307,307,1467.92,1,1
3536,22141,20261101,20261104,3,63,63,2943.5,1,1
3537,27399,20250410,20250415,1,158,158,5203.97,0,0
3538,40144,20260719,20260724,3,48,48,667.05,1,1
3539,39360,20251005,20251007,4,4,4,72.15,1,1
3540,28292,20240930,20241001,1,1,1,7.94,1,1
3541,14846,20241207,20241211,2,148,148,6200.85,1,1
3542,32385,20251231,20260103,2,478,478,10314.78,1,1
3543,31846,20261027,20261101,4,7,7,292.68,1,1
3544,14041,20241010,20241015,3,448,448,6535.47,1,1
3545,19088,20241124,20241128,4,173,168,4489.0,1,0
3546,47125,20260831,20260904,1,17,17,373.59,1,1
3547,46786,20260526,20260530,3,14,14,483.43,1,1
3548,47749,20240918,20240921,2,435,435,10258.37,1,1
3549,42001,20250825,20250827,4,9,9,232.54,1,1
3550,46027,20260717,20260720,1,3,3,20.44,1,1
3551,7982,20241224,20241228,1,449,449,12176.51,1,1
3552,6312,20240622,20240623,2,42,42,756.95,1,1
3553,44561,20240308,20240312,4,347,347,17193.56,1,1
3554,4122,20260425,20260427,3,9,9,205.72,1,1
3555,5567,20261103,20261104,2,10,10,393.21,1,1
3556,41069,20240817,20240818,3,5,5,39.89,1,1
3557,6913,20260627,20260628,3,376,376,6544.08,1,1
3558,46139,20251221,20251224,2,3,3,12.92,1,1
3559,2779,20240904,20240908,2,57,57,705.36,1,1
3560,48409,20240216,20240221,4,141,141,4069.43,1,1
3561,26913,20260427,20260428,3,201,201,9044.89,1,1
3562,49033,20260320,20260324,1,32,32,761.33,1,1
3563,7577,20250624,20250626,3,13,13,567.27,1,1
3564,44891,20250218,20250223,2,10,10,309.04,1,1
3565,40266,20251230,20251231,4,2,2,14.78,1,1
3566,1839,20260921,20260922,3,7,7,81.99,0,0
3567,40795,20260224,20260226,2,38,36,198.83,1,0
3568,42308,20241201,20241203,1,43,43,306.82,1,1
3569,27767,20261027,20261101,1,36,36,374.83,0,0
3570,48817,20250618,20250623,1,41,41,1567.54,1,1
3571,37170,20241004,20241007,1,477,477,9659.89,1,1
3572,14227,20250722,20250724,1,40,40,1362.25,1,1
3573,10248,20251204,20251206,1,157,157,6822.58,1,1
3574,34944,20250716,20250719,4,383,383,2107.26,0,0
3575,4593,20260621,20260624,1,7,7,318.11,1,1
3576,20996,20250407,20250409,1,16,16,639.03,1,1
3577,861,20260315,20260319,4,394,394,10174.49,1,1
3578,10290,20240915,20240919,2,35,35,556.1,1,1
3579,20755,20260426,20260429,3,230,230,2567.84,1,1
3580,33988,20260503,20260505,1,275,275,12075.79,0,0
3581,42417,20250730,20250804,4,472,472,18499.45,1,1
3582,46235,20260710,20260711,4,405,405,11120.23,1,1
3583,34957,20251103,20251105,4,3,3,19.75,1,1
3584,34030,20261013,20261017,2,304,304,2543.02,1,1
3585,15820,20240330,20240402,1,256,256,10530.06,1,1
3586,15630,20260914,20260918,1,4,4,14.46,0,0
3587,25103,20240725,20240729,1,9,9,374.19,1,1
3588,18210,20251126,20251127,4,13,13,119.26,1,1
3589,31344,20250416,20250421,2,19,19,831.45,1,1
3590,13030,20240912,20240915,4,14,14,610.48,0,0
3591,44420,20240514,20240516,1,41,41,397.46,1,1
3592,12053,20240826,20240829,4,342,337,15531.83,1,0
3593,44711,20240629,20240630,3,1,0,41.7,0,0
3594,29495,20241013,20241015,4,18,18,742.33,1,1
3595,44386,20261010,20261011,1,3,3,102.95,1,1
3596,1713,20241124,20241129,1,104,104,2466.3,1,1
3597,44465,20251113,20251116,3,146,146,644.6,1,1
3598,45201,20250626,20250630,3,339,339,15546.34,1,1
3599,17582,20240709,20240711,1,229,229,2489.27,1,1
3600,16693,20250827,20250901,3,43,43,1105.64,1,1
