reporting_month,store_region,store_name,fc_name,fill_rate_pct,stockout_rate_pct,on_time_delivery_pct,inventory_turnover,avg_lead_time_days,transport_cost_per_unit,perfect_order_pct,days_inventory_on_hand
2024-12,Eastern,Staples Store Toronto #6,Toronto FC,100.0,0.0,66.67,,4.33,25.29,66.67,
2024-12,Eastern,Staples Store Toronto #6,Mississauga FC,100.0,0.0,100.0,,5.5,28.73,50.0,
2024-12,Eastern,Staples Store Toronto #6,Richmond Hill FC,91.89,16.67,80.0,,4.4,32.0,80.0,
2024-12,Eastern,Staples Store Toronto #6,Calgary FC,82.14,25.0,75.0,,5.75,25.29,75.0,
2024-12,Eastern,Staples Store Toronto #6,Montreal FC,100.0,0.0,100.0,,4.5,25.98,100.0,
2024-12,Eastern,Staples Store Toronto #7,Toronto FC,79.67,40.0,100.0,,5.0,21.26,100.0,
2024-12,Eastern,Staples Store Toronto #7,Mississauga FC,80.39,33.33,100.0,,3.5,32.23,100.0,
2024-12,Eastern,Staples Store Toronto #7,Richmond Hill FC,92.82,25.0,100.0,,5.0,38.42,75.0,
2024-12,Eastern,Staples Store Toronto #7,Calgary FC,89.8,25.0,85.71,,5.71,33.7,85.71,
2024-12,Eastern,Staples Store Toronto #7,Montreal FC,100.0,0.0,100.0,,5.5,26.32,100.0,
2024-12,Eastern,Staples Store Toronto #8,Toronto FC,100.0,0.0,100.0,,6.0,48.11,100.0,
2024-12,Eastern,Staples Store Toronto #8,Mississauga FC,71.86,42.86,80.0,,4.4,14.58,80.0,
2024-12,Eastern,Staples Store Toronto #8,Richmond Hill FC,92.11,25.0,100.0,,4.5,24.08,100.0,
2024-12,Eastern,Staples Store Toronto #8,Calgary FC,87.48,25.0,88.89,,4.56,36.45,88.89,
2024-12,Eastern,Staples Store Toronto #8,Montreal FC,74.13,40.0,100.0,,5.67,17.53,100.0,
2024-12,Eastern,Staples Store Toronto #9,Toronto FC,83.87,16.67,80.0,,4.0,23.75,80.0,
2024-12,Eastern,Staples Store Toronto #9,Mississauga FC,86.04,33.33,80.0,,5.8,41.94,60.0,
2024-12,Eastern,Staples Store Toronto #9,Richmond Hill FC,100.0,0.0,,,,,,
2024-12,Eastern,Staples Store Toronto #9,Calgary FC,78.93,37.5,85.71,,5.0,19.29,71.43,
2024-12,Eastern,Staples Store Toronto #9,Montreal FC,98.03,12.5,75.0,,4.63,17.85,62.5,
2024-12,Western,Staples Store Calgary #46,Toronto FC,100.0,0.0,100.0,,5.0,3.47,100.0,
2024-12,Western,Staples Store Calgary #46,Mississauga FC,73.66,40.0,100.0,,5.25,40.36,100.0,
2024-12,Western,Staples Store Calgary #46,Richmond Hill FC,92.96,30.0,90.0,,5.0,32.8,90.0,
2024-12,Western,Staples Store Calgary #46,Calgary FC,85.89,66.67,66.67,,5.67,38.41,0.0,
2024-12,Western,Staples Store Calgary #46,Montreal FC,100.0,0.0,100.0,,5.67,30.4,100.0,
2024-12,Western,Staples Store Calgary #47,Toronto FC,83.33,16.67,100.0,,5.0,44.17,66.67,
2024-12,Western,Staples Store Calgary #47,Mississauga FC,86.21,14.29,71.43,,4.57,13.89,71.43,
2024-12,Western,Staples Store Calgary #47,Richmond Hill FC,100.0,0.0,100.0,,5.0,28.85,100.0,
2024-12,Western,Staples Store Calgary #47,Calgary FC,92.03,10.0,66.67,,4.56,33.54,66.67,
2024-12,Western,Staples Store Calgary #47,Montreal FC,83.93,16.67,75.0,,5.0,26.2,50.0,
2024-12,Western,Staples Store Calgary #48,Toronto FC,88.85,14.29,100.0,,4.86,31.2,85.71,
2024-12,Western,Staples Store Calgary #48,Mississauga FC,96.09,12.5,100.0,,6.4,26.13,80.0,
2024-12,Western,Staples Store Calgary #48,Richmond Hill FC,90.95,28.57,100.0,,4.43,29.54,100.0,
2024-12,Western,Staples Store Calgary #48,Calgary FC,77.99,50.0,100.0,,5.67,42.84,100.0,
2024-12,Western,Staples Store Calgary #48,Montreal FC,78.66,50.0,100.0,,4.25,28.26,75.0,
2024-12,Western,Staples Store Calgary #49,Toronto FC,92.7,20.0,77.78,,4.33,22.59,66.67,
2024-12,Western,Staples Store Calgary #49,Mississauga FC,99.09,20.0,100.0,,5.75,20.67,100.0,
2024-12,Western,Staples Store Calgary #49,Richmond Hill FC,100.0,0.0,80.0,,3.8,21.69,60.0,
2024-12,Western,Staples Store Calgary #49,Calgary FC,97.31,12.5,66.67,,4.83,18.27,50.0,
2024-12,Western,Staples Store Calgary #49,Montreal FC,100.0,0.0,85.71,,5.57,22.86,71.43,
2024-12,Western,Staples Store Calgary #50,Toronto FC,92.15,11.11,66.67,,4.56,24.07,66.67,
2024-12,Western,Staples Store Calgary #50,Mississauga FC,97.06,25.0,100.0,,6.5,25.46,75.0,
2024-12,Western,Staples Store Calgary #50,Richmond Hill FC,100.0,0.0,66.67,,6.67,31.17,66.67,
2024-12,Western,Staples Store Calgary #50,Calgary FC,59.86,66.67,100.0,,4.5,38.53,50.0,
2024-12,Western,Staples Store Calgary #50,Montreal FC,100.0,0.0,100.0,,6.0,6.64,100.0,
2024-12,Western,Staples Store Vancouver #36,Toronto FC,100.0,0.0,100.0,,4.5,15.48,100.0,
2024-12,Western,Staples Store Vancouver #36,Mississauga FC,100.0,0.0,71.43,,5.57,22.57,71.43,
2024-12,Western,Staples Store Vancouver #36,Richmond Hill FC,75.38,33.33,85.71,,6.57,18.68,85.71,
2024-12,Western,Staples Store Vancouver #36,Calgary FC,96.41,16.67,100.0,,4.83,23.9,83.33,
2024-12,Western,Staples Store Vancouver #36,Montreal FC,77.01,28.57,100.0,,6.2,30.5,80.0,
2024-12,Western,Staples Store Vancouver #37,Toronto FC,81.42,33.33,100.0,,3.33,25.49,66.67,
2024-12,Western,Staples Store Vancouver #37,Mississauga FC,100.0,0.0,100.0,,4.75,26.38,100.0,
2024-12,Western,Staples Store Vancouver #37,Richmond Hill FC,75.0,25.0,100.0,,5.0,33.0,100.0,
2024-12,Western,Staples Store Vancouver #37,Calgary FC,87.77,22.22,87.5,,5.13,22.94,75.0,
2024-12,Western,Staples Store Vancouver #37,Montreal FC,100.0,0.0,80.0,,5.6,33.1,80.0,
2024-12,Western,Staples Store Vancouver #38,Toronto FC,90.0,14.29,100.0,,5.75,28.03,75.0,
2024-12,Western,Staples Store Vancouver #38,Mississauga FC,84.17,25.0,100.0,,4.86,14.52,100.0,
2024-12,Western,Staples Store Vancouver #38,Richmond Hill FC,82.15,25.0,100.0,,5.5,25.57,100.0,
2024-12,Western,Staples Store Vancouver #38,Calgary FC,89.04,66.67,100.0,,5.67,13.05,100.0,
2024-12,Western,Staples Store Vancouver #38,Montreal FC,100.0,0.0,100.0,,5.0,18.09,100.0,
2024-12,Western,Staples Store Vancouver #39,Toronto FC,100.0,0.0,100.0,,6.5,43.32,100.0,
2024-12,Western,Staples Store Vancouver #39,Mississauga FC,82.22,33.33,100.0,,4.67,32.41,66.67,
2024-12,Western,Staples Store Vancouver #39,Richmond Hill FC,90.18,14.29,100.0,,5.29,18.19,85.71,
2024-12,Western,Staples Store Vancouver #39,Calgary FC,85.41,28.57,80.0,,4.6,18.55,60.0,
2024-12,Western,Staples Store Vancouver #39,Montreal FC,84.22,42.86,100.0,,4.17,7.83,100.0,
2024-12,Western,Staples Store Vancouver #40,Toronto FC,99.46,16.67,50.0,,5.75,28.36,50.0,
2024-12,Western,Staples Store Vancouver #40,Mississauga FC,76.3,28.57,80.0,,4.0,39.43,80.0,
2024-12,Western,Staples Store Vancouver #40,Richmond Hill FC,73.98,30.0,100.0,,5.5,13.85,100.0,
2024-12,Western,Staples Store Vancouver #40,Calgary FC,100.0,0.0,100.0,,3.0,28.33,100.0,
2024-12,Western,Staples Store Vancouver #40,Montreal FC,100.0,0.0,50.0,,3.5,27.22,50.0,
2024-12,Western,Staples Store Vancouver #41,Toronto FC,74.17,57.14,71.43,,4.0,18.73,57.14,
2024-12,Western,Staples Store Vancouver #41,Mississauga FC,90.1,16.67,80.0,,4.2,26.15,40.0,
2024-12,Western,Staples Store Vancouver #41,Richmond Hill FC,86.11,16.67,100.0,,6.0,24.94,100.0,
2024-12,Western,Staples Store Vancouver #41,Calgary FC,97.12,11.11,100.0,,5.0,34.38,66.67,
2024-12,Western,Staples Store Vancouver #41,Montreal FC,89.33,12.5,85.71,,3.57,39.84,85.71,
2024-12,Western,Staples Store Vancouver #42,Toronto FC,77.67,44.44,100.0,,4.88,29.0,100.0,
2024-12,Western,Staples Store Vancouver #42,Mississauga FC,100.0,0.0,100.0,,6.0,22.62,75.0,
2024-12,Western,Staples Store Vancouver #42,Richmond Hill FC,100.0,0.0,85.71,,4.86,28.13,85.71,
2024-12,Western,Staples Store Vancouver #42,Calgary FC,88.09,12.5,100.0,,4.0,29.78,75.0,
2024-12,Western,Staples Store Vancouver #42,Montreal FC,100.0,0.0,66.67,,4.67,23.41,33.33,
2024-12,Western,Staples Store Vancouver #43,Toronto FC,54.32,50.0,100.0,,6.5,39.84,100.0,
2024-12,Western,Staples Store Vancouver #43,Mississauga FC,97.1,50.0,100.0,,8.0,21.05,100.0,
2024-12,Western,Staples Store Vancouver #43,Richmond Hill FC,100.0,0.0,100.0,,4.5,23.52,100.0,
2024-12,Western,Staples Store Vancouver #43,Calgary FC,73.26,33.33,33.33,,5.0,35.82,33.33,
2024-12,Western,Staples Store Vancouver #43,Montreal FC,100.0,0.0,100.0,,4.83,15.21,100.0,
2024-12,Western,Staples Store Vancouver #44,Toronto FC,94.18,14.29,60.0,,4.6,32.28,60.0,
2024-12,Western,Staples Store Vancouver #44,Mississauga FC,100.0,0.0,83.33,,3.83,21.15,83.33,
2024-12,Western,Staples Store Vancouver #44,Richmond Hill FC,65.22,50.0,100.0,,3.0,34.98,100.0,
2024-12,Western,Staples Store Vancouver #44,Calgary FC,85.71,14.29,100.0,,4.5,22.11,75.0,
2024-12,Western,Staples Store Vancouver #44,Montreal FC,70.84,66.67,66.67,,4.67,27.2,33.33,
2024-12,Western,Staples Store Vancouver #45,Toronto FC,70.64,42.86,100.0,,5.0,24.73,100.0,
2024-12,Western,Staples Store Vancouver #45,Mississauga FC,94.08,18.18,42.86,,3.86,35.35,42.86,
2024-12,Western,Staples Store Vancouver #45,Richmond Hill FC,89.48,14.29,75.0,,5.5,16.08,50.0,
2024-12,Western,Staples Store Vancouver #45,Calgary FC,85.68,20.0,100.0,,4.0,15.14,80.0,
2024-12,Western,Staples Store Vancouver #45,Montreal FC,68.9,37.5,100.0,,5.17,33.23,100.0,
2025-01,Eastern,Staples Store Mississauga #21,Toronto FC,91.98,16.67,60.0,,6.4,16.34,60.0,
2025-01,Eastern,Staples Store Mississauga #21,Mississauga FC,74.53,33.33,100.0,,5.17,20.34,83.33,
2025-01,Eastern,Staples Store Mississauga #21,Richmond Hill FC,98.32,16.67,100.0,,5.75,45.11,75.0,
2025-01,Eastern,Staples Store Mississauga #21,Calgary FC,89.65,14.29,100.0,,3.8,17.94,80.0,
2025-01,Eastern,Staples Store Mississauga #21,Montreal FC,100.0,0.0,42.86,,4.14,24.84,42.86,
2025-01,Eastern,Staples Store Mississauga #22,Toronto FC,87.53,25.0,87.5,,3.63,22.83,75.0,
2025-01,Eastern,Staples Store Mississauga #22,Mississauga FC,88.89,33.33,66.67,,4.67,11.12,66.67,
2025-01,Eastern,Staples Store Mississauga #22,Richmond Hill FC,100.0,0.0,100.0,,4.5,33.08,100.0,
2025-01,Eastern,Staples Store Mississauga #22,Calgary FC,87.5,25.0,100.0,,5.5,8.47,100.0,
2025-01,Eastern,Staples Store Mississauga #22,Montreal FC,85.44,25.0,66.67,,4.67,19.65,66.67,
2025-01,Eastern,Staples Store Mississauga #23,Toronto FC,88.92,14.29,50.0,,5.0,16.93,50.0,
2025-01,Eastern,Staples Store Mississauga #23,Mississauga FC,80.09,30.0,100.0,,5.56,34.6,66.67,
2025-01,Eastern,Staples Store Mississauga #23,Richmond Hill FC,100.0,0.0,100.0,,5.0,17.66,100.0,
2025-01,Eastern,Staples Store Mississauga #23,Calgary FC,51.81,75.0,100.0,,2.5,6.54,100.0,
2025-01,Eastern,Staples Store Mississauga #23,Montreal FC,100.0,0.0,80.0,,5.4,13.29,80.0,
2025-01,Eastern,Staples Store Mississauga #24,Toronto FC,100.0,0.0,50.0,,5.25,24.06,50.0,
2025-01,Eastern,Staples Store Mississauga #24,Mississauga FC,74.78,50.0,100.0,,5.25,10.27,75.0,
2025-01,Eastern,Staples Store Mississauga #24,Richmond Hill FC,91.17,25.0,100.0,,5.17,24.23,83.33,
2025-01,Eastern,Staples Store Mississauga #24,Calgary FC,15.6,100.0,,,,,,
2025-01,Eastern,Staples Store Mississauga #24,Montreal FC,86.67,33.33,100.0,,5.2,22.88,100.0,
2025-01,Eastern,Staples Store Mississauga #25,Toronto FC,74.0,33.33,50.0,,3.5,29.36,50.0,
2025-01,Eastern,Staples Store Mississauga #25,Mississauga FC,100.0,0.0,100.0,,6.67,23.35,66.67,
2025-01,Eastern,Staples Store Mississauga #25,Richmond Hill FC,100.0,0.0,83.33,,6.0,28.46,83.33,
2025-01,Eastern,Staples Store Mississauga #25,Calgary FC,74.51,33.33,100.0,,5.33,34.75,100.0,
2025-01,Eastern,Staples Store Mississauga #25,Montreal FC,78.96,28.57,71.43,,5.86,38.49,71.43,
2025-01,Eastern,Staples Store Mississauga #26,Toronto FC,78.33,66.67,50.0,,4.5,10.01,0.0,
2025-01,Eastern,Staples Store Mississauga #26,Mississauga FC,60.92,57.14,100.0,,5.0,13.59,80.0,
2025-01,Eastern,Staples Store Mississauga #26,Richmond Hill FC,100.0,0.0,100.0,,4.0,28.85,50.0,
2025-01,Eastern,Staples Store Mississauga #26,Calgary FC,100.0,0.0,50.0,,6.0,17.39,0.0,
2025-01,Eastern,Staples Store Mississauga #26,Montreal FC,83.33,33.33,100.0,,6.0,26.01,100.0,
2025-01,Eastern,Staples Store Mississauga #27,Toronto FC,100.0,0.0,100.0,,6.0,5.31,100.0,
2025-01,Eastern,Staples Store Mississauga #27,Mississauga FC,93.91,22.22,85.71,,5.0,35.84,85.71,
2025-01,Eastern,Staples Store Mississauga #27,Richmond Hill FC,96.43,14.29,85.71,,5.0,26.59,85.71,
2025-01,Eastern,Staples Store Mississauga #27,Calgary FC,100.0,0.0,100.0,,5.0,17.59,50.0,
2025-01,Eastern,Staples Store Mississauga #27,Montreal FC,87.5,20.0,75.0,,6.25,26.16,50.0,
2025-01,Eastern,Staples Store Mississauga #28,Toronto FC,75.25,37.5,100.0,,6.0,27.32,100.0,
2025-01,Eastern,Staples Store Mississauga #28,Mississauga FC,92.97,60.0,100.0,,4.67,24.92,66.67,
2025-01,Eastern,Staples Store Mississauga #28,Richmond Hill FC,70.14,57.14,80.0,,4.2,20.15,80.0,
2025-01,Eastern,Staples Store Mississauga #28,Calgary FC,100.0,0.0,83.33,,4.83,21.09,66.67,
2025-01,Eastern,Staples Store Mississauga #28,Montreal FC,77.43,50.0,80.0,,4.6,16.72,80.0,
2025-01,Eastern,Staples Store Mississauga #29,Toronto FC,79.7,33.33,50.0,,5.5,39.14,50.0,
2025-01,Eastern,Staples Store Mississauga #29,Mississauga FC,100.0,0.0,50.0,,3.5,16.09,50.0,
2025-01,Eastern,Staples Store Mississauga #29,Richmond Hill FC,100.0,0.0,100.0,,4.0,30.57,50.0,
2025-01,Eastern,Staples Store Mississauga #29,Calgary FC,83.11,27.27,100.0,,4.38,23.87,100.0,
2025-01,Eastern,Staples Store Mississauga #29,Montreal FC,85.3,28.57,66.67,,5.17,35.97,66.67,
2025-01,Eastern,Staples Store Mississauga #30,Toronto FC,81.38,22.22,60.0,,4.0,21.01,40.0,
2025-01,Eastern,Staples Store Mississauga #30,Mississauga FC,87.75,28.57,85.71,,5.71,30.69,71.43,
2025-01,Eastern,Staples Store Mississauga #30,Richmond Hill FC,100.0,0.0,75.0,,4.25,25.32,75.0,
2025-01,Eastern,Staples Store Mississauga #30,Calgary FC,83.88,25.0,85.71,,4.86,8.38,85.71,
2025-01,Eastern,Staples Store Mississauga #30,Montreal FC,90.61,25.0,75.0,,5.5,24.11,75.0,
2025-01,Eastern,Staples Store Montreal #51,Toronto FC,100.0,0.0,100.0,,4.5,10.42,100.0,
2025-01,Eastern,Staples Store Montreal #51,Mississauga FC,85.94,40.0,100.0,,5.0,35.3,75.0,
2025-01,Eastern,Staples Store Montreal #51,Richmond Hill FC,69.77,50.0,66.67,,4.33,19.79,66.67,
2025-01,Eastern,Staples Store Montreal #51,Calgary FC,100.0,0.0,40.0,,5.0,37.93,20.0,
2025-01,Eastern,Staples Store Montreal #51,Montreal FC,100.0,0.0,100.0,,5.75,33.84,100.0,
2025-01,Eastern,Staples Store Montreal #52,Toronto FC,78.0,25.0,100.0,,5.33,46.54,100.0,
2025-01,Eastern,Staples Store Montreal #52,Mississauga FC,81.06,33.33,80.0,,4.8,15.9,80.0,
2025-01,Eastern,Staples Store Montreal #52,Richmond Hill FC,90.18,12.5,71.43,,4.57,40.1,71.43,
2025-01,Eastern,Staples Store Montreal #52,Calgary FC,88.02,18.18,100.0,,5.71,30.77,100.0,
2025-01,Eastern,Staples Store Montreal #52,Montreal FC,100.0,0.0,100.0,,4.5,11.09,100.0,
2025-01,Eastern,Staples Store Montreal #53,Toronto FC,83.4,25.0,100.0,,5.67,23.25,100.0,
2025-01,Eastern,Staples Store Montreal #53,Mississauga FC,100.0,0.0,80.0,,6.4,25.39,80.0,
2025-01,Eastern,Staples Store Montreal #53,Richmond Hill FC,95.87,14.29,50.0,,5.5,18.52,50.0,
2025-01,Eastern,Staples Store Montreal #53,Calgary FC,94.81,14.29,85.71,,5.86,21.2,85.71,
2025-01,Eastern,Staples Store Montreal #53,Montreal FC,100.0,0.0,25.0,,4.5,32.11,25.0,
2025-01,Eastern,Staples Store Montreal #54,Toronto FC,78.59,50.0,100.0,,5.5,27.31,100.0,
2025-01,Eastern,Staples Store Montreal #54,Mississauga FC,100.0,0.0,100.0,,4.5,17.88,50.0,
2025-01,Eastern,Staples Store Montreal #54,Richmond Hill FC,100.0,0.0,77.78,,5.0,10.28,77.78,
2025-01,Eastern,Staples Store Montreal #54,Calgary FC,100.0,0.0,100.0,,5.0,31.64,66.67,
2025-01,Eastern,Staples Store Montreal #54,Montreal FC,97.22,25.0,100.0,,7.0,19.13,100.0,
2025-01,Eastern,Staples Store Montreal #55,Toronto FC,100.0,0.0,75.0,,5.0,14.82,75.0,
2025-01,Eastern,Staples Store Montreal #55,Mississauga FC,95.79,28.57,100.0,,4.67,33.2,100.0,
2025-01,Eastern,Staples Store Montreal #55,Richmond Hill FC,100.0,0.0,75.0,,5.25,20.68,75.0,
2025-01,Eastern,Staples Store Montreal #55,Calgary FC,91.67,16.67,60.0,,4.2,19.24,60.0,
2025-01,Eastern,Staples Store Montreal #55,Montreal FC,88.89,16.67,100.0,,4.83,40.69,100.0,
2025-01,Eastern,Staples Store Ottawa #31,Toronto FC,92.42,22.22,100.0,,4.67,20.98,83.33,
2025-01,Eastern,Staples Store Ottawa #31,Mississauga FC,100.0,0.0,100.0,,5.0,11.3,100.0,
2025-01,Eastern,Staples Store Ottawa #31,Richmond Hill FC,100.0,0.0,100.0,,2.0,12.5,100.0,
2025-01,Eastern,Staples Store Ottawa #31,Calgary FC,100.0,0.0,83.33,,5.33,24.47,66.67,
2025-01,Eastern,Staples Store Ottawa #31,Montreal FC,72.61,37.5,85.71,,4.86,24.87,85.71,
2025-01,Eastern,Staples Store Ottawa #32,Toronto FC,91.43,14.29,83.33,,5.5,20.86,66.67,
2025-01,Eastern,Staples Store Ottawa #32,Mississauga FC,80.62,40.0,100.0,,5.75,32.7,100.0,
2025-01,Eastern,Staples Store Ottawa #32,Richmond Hill FC,100.0,0.0,100.0,,3.0,47.1,100.0,
2025-01,Eastern,Staples Store Ottawa #32,Calgary FC,98.33,20.0,80.0,,5.6,33.04,80.0,
2025-01,Eastern,Staples Store Ottawa #32,Montreal FC,93.28,20.0,80.0,,5.0,14.14,80.0,
2025-01,Eastern,Staples Store Ottawa #33,Toronto FC,85.81,25.0,66.67,,5.0,30.38,66.67,
2025-01,Eastern,Staples Store Ottawa #33,Mississauga FC,100.0,0.0,75.0,,6.0,13.99,75.0,
2025-01,Eastern,Staples Store Ottawa #33,Richmond Hill FC,82.51,50.0,33.33,,4.67,37.96,33.33,
2025-01,Eastern,Staples Store Ottawa #33,Calgary FC,100.0,0.0,100.0,,7.0,30.06,50.0,
2025-01,Eastern,Staples Store Ottawa #33,Montreal FC,83.56,37.5,83.33,,5.17,36.07,66.67,
2025-01,Eastern,Staples Store Ottawa #34,Toronto FC,89.58,16.67,100.0,,4.4,24.58,100.0,
2025-01,Eastern,Staples Store Ottawa #34,Mississauga FC,73.33,33.33,100.0,,3.75,19.06,100.0,
2025-01,Eastern,Staples Store Ottawa #34,Richmond Hill FC,65.94,40.0,100.0,,3.67,20.53,100.0,
2025-01,Eastern,Staples Store Ottawa #34,Calgary FC,85.71,14.29,100.0,,5.25,23.58,100.0,
2025-01,Eastern,Staples Store Ottawa #34,Montreal FC,69.96,50.0,100.0,,5.25,13.19,100.0,
2025-01,Eastern,Staples Store Ottawa #35,Toronto FC,100.0,0.0,71.43,,3.71,10.7,57.14,
2025-01,Eastern,Staples Store Ottawa #35,Mississauga FC,53.94,66.67,50.0,,3.5,47.9,50.0,
2025-01,Eastern,Staples Store Ottawa #35,Richmond Hill FC,87.54,16.67,100.0,,4.5,22.33,100.0,
2025-01,Eastern,Staples Store Ottawa #35,Calgary FC,69.44,33.33,100.0,,5.5,23.39,100.0,
2025-01,Eastern,Staples Store Ottawa #35,Montreal FC,100.0,0.0,100.0,,4.5,23.28,75.0,
2025-01,Eastern,Staples Store Toronto #10,Toronto FC,100.0,0.0,0.0,,5.0,26.31,0.0,
2025-01,Eastern,Staples Store Toronto #10,Mississauga FC,72.91,33.33,100.0,,4.0,17.96,66.67,
2025-01,Eastern,Staples Store Toronto #10,Richmond Hill FC,92.16,20.0,80.0,,3.4,13.07,60.0,
2025-01,Eastern,Staples Store Toronto #10,Calgary FC,100.0,0.0,100.0,,4.4,40.45,80.0,
2025-01,Eastern,Staples Store Toronto #10,Montreal FC,100.0,0.0,50.0,,5.5,30.07,50.0,
2025-01,Eastern,Staples Store Toronto #11,Toronto FC,86.6,25.0,100.0,,4.88,25.19,100.0,
2025-01,Eastern,Staples Store Toronto #11,Mississauga FC,73.76,28.57,80.0,,4.0,46.41,80.0,
2025-01,Eastern,Staples Store Toronto #11,Richmond Hill FC,86.0,25.0,83.33,,5.33,18.78,83.33,
2025-01,Eastern,Staples Store Toronto #11,Calgary FC,100.0,0.0,100.0,,5.75,44.0,100.0,
2025-01,Eastern,Staples Store Toronto #11,Montreal FC,87.5,12.5,85.71,,5.14,27.59,85.71,
2025-01,Eastern,Staples Store Toronto #12,Toronto FC,77.47,50.0,100.0,,6.0,25.91,33.33,
2025-01,Eastern,Staples Store Toronto #12,Mississauga FC,100.0,0.0,100.0,,3.75,17.89,100.0,
2025-01,Eastern,Staples Store Toronto #12,Richmond Hill FC,85.1,40.0,100.0,,3.67,29.09,100.0,
2025-01,Eastern,Staples Store Toronto #12,Calgary FC,100.0,0.0,50.0,,6.25,4.89,50.0,
2025-01,Eastern,Staples Store Toronto #12,Montreal FC,68.38,50.0,83.33,,4.83,23.25,83.33,
2025-01,Eastern,Staples Store Toronto #13,Toronto FC,100.0,0.0,50.0,,4.5,32.13,50.0,
2025-01,Eastern,Staples Store Toronto #13,Mississauga FC,85.83,16.67,66.67,,3.67,15.97,50.0,
2025-01,Eastern,Staples Store Toronto #13,Richmond Hill FC,100.0,0.0,100.0,,5.67,30.16,66.67,
2025-01,Eastern,Staples Store Toronto #13,Calgary FC,83.14,25.0,100.0,,5.0,31.4,50.0,
2025-01,Eastern,Staples Store Toronto #13,Montreal FC,100.0,0.0,100.0,,5.0,44.17,100.0,
2025-01,Eastern,Staples Store Toronto #14,Toronto FC,100.0,0.0,100.0,,5.75,43.8,100.0,
2025-01,Eastern,Staples Store Toronto #14,Mississauga FC,92.86,33.33,100.0,,6.0,31.95,100.0,
2025-01,Eastern,Staples Store Toronto #14,Richmond Hill FC,100.0,0.0,66.67,,4.67,43.63,66.67,
2025-01,Eastern,Staples Store Toronto #14,Calgary FC,95.0,20.0,100.0,,6.33,11.99,100.0,
2025-01,Eastern,Staples Store Toronto #14,Montreal FC,100.0,0.0,100.0,,6.0,42.11,66.67,
2025-01,Eastern,Staples Store Toronto #15,Toronto FC,74.56,50.0,85.71,,5.57,10.17,71.43,
2025-01,Eastern,Staples Store Toronto #15,Mississauga FC,89.13,14.29,100.0,,4.25,11.32,75.0,
2025-01,Eastern,Staples Store Toronto #15,Richmond Hill FC,73.95,40.0,100.0,,2.6,23.53,100.0,
2025-01,Eastern,Staples Store Toronto #15,Calgary FC,96.75,14.29,66.67,,4.33,24.67,66.67,
2025-01,Eastern,Staples Store Toronto #15,Montreal FC,100.0,0.0,75.0,,5.25,37.04,75.0,
2025-01,Eastern,Staples Store Toronto #16,Toronto FC,93.86,16.67,83.33,,5.0,12.31,66.67,
2025-01,Eastern,Staples Store Toronto #16,Mississauga FC,74.73,33.33,75.0,,5.25,15.52,75.0,
2025-01,Eastern,Staples Store Toronto #16,Richmond Hill FC,90.09,28.57,100.0,,5.5,36.38,83.33,
2025-01,Eastern,Staples Store Toronto #16,Calgary FC,81.94,44.44,87.5,,4.5,23.24,75.0,
2025-01,Eastern,Staples Store Toronto #16,Montreal FC,98.41,11.11,100.0,,5.43,29.71,100.0,
2025-01,Eastern,Staples Store Toronto #17,Toronto FC,93.71,8.33,63.64,,5.64,19.43,63.64,
2025-01,Eastern,Staples Store Toronto #17,Mississauga FC,80.56,25.0,100.0,,5.5,46.64,100.0,
2025-01,Eastern,Staples Store Toronto #17,Richmond Hill FC,83.45,33.33,100.0,,5.22,23.17,100.0,
2025-01,Eastern,Staples Store Toronto #17,Calgary FC,50.0,50.0,100.0,,7.0,36.63,100.0,
2025-01,Eastern,Staples Store Toronto #17,Montreal FC,63.92,50.0,83.33,,5.0,18.94,66.67,
2025-01,Eastern,Staples Store Toronto #18,Toronto FC,92.12,20.0,100.0,,5.0,24.61,100.0,
2025-01,Eastern,Staples Store Toronto #18,Mississauga FC,75.94,60.0,100.0,,5.0,14.82,100.0,
2025-01,Eastern,Staples Store Toronto #18,Richmond Hill FC,77.45,33.33,100.0,,5.5,39.32,100.0,
2025-01,Eastern,Staples Store Toronto #18,Calgary FC,75.86,50.0,100.0,,3.8,15.64,60.0,
2025-01,Eastern,Staples Store Toronto #18,Montreal FC,96.67,11.11,77.78,,4.89,27.81,55.56,
2025-01,Eastern,Staples Store Toronto #19,Toronto FC,75.0,100.0,100.0,,4.0,33.05,0.0,
2025-01,Eastern,Staples Store Toronto #19,Mississauga FC,98.77,33.33,66.67,,5.67,24.8,66.67,
2025-01,Eastern,Staples Store Toronto #19,Richmond Hill FC,87.36,14.29,66.67,,5.0,26.13,50.0,
2025-01,Eastern,Staples Store Toronto #19,Calgary FC,100.0,0.0,80.0,,3.8,34.14,80.0,
2025-01,Eastern,Staples Store Toronto #19,Montreal FC,100.0,0.0,100.0,,4.75,8.97,100.0,
2025-01,Eastern,Staples Store Toronto #20,Toronto FC,100.0,0.0,100.0,,5.33,4.73,66.67,
2025-01,Eastern,Staples Store Toronto #20,Mississauga FC,100.0,0.0,100.0,,3.0,32.35,66.67,
